part_num;Name;Serial;Price;element_id;design_id;color_id
32525;TECHNIC 11M BEAM;6390388/64290;$0.32;6390388;64290;1
62462;TUBE, W/ DOUBLE 4.85 HOLE;6390147/29219;$0.06;6390147;29219;297
28432;MINI WIG, NO. 143;6390255/28432;$0.92;6390255;28432;226
62531;Shell 3x11x2  Ø 4.85   08;6390387/62531;$0.96;6390387;62531;1
57585;3-BRANCH CROSS AXLE W/CROSS H.;6390386/57585;$0.27;6390386;57585;0
44301a;PLATE 1X2 W/STUB VERTICAL/END;6390385/49715;$0.15;6390385;49715;25
18746;MINI FIGURE SNOW BOARD;6390058/18746;$0.31;6390058;18746;288
41677;TECHNIC LEVER 2M;6390384/44862;$0.13;6390384;44862;25
32014;ANGLE ELEMENT, 90 DEGREES [6];6390383/42155;$0.21;6390383;42155;25
11291;FRONT 4X3X2/3, W/ BOW;6390054/31584;$0.26;6390054;31584;288
35787;TILE 2X2, W/ DEG. 45 CUT;6390053/35787;$0.14;6390053;35787;288
32184;DOUBLE CROSS BLOCK;6390382/42142;$0.12;6390382;42142;25
18974;BRICK W/ ARCH 2X4X2 1/3;6390052/18974;$0.36;6390052;18974;288
32063;TECHNIC 6M HALF BEAM;6390381/28570;$0.13;6390381;28570;25
18654;BEAM 1X1;6390380/18654;$0.04;6390380;18654;25
35044;PLATE 4X4, W/ ARCH;6389443/35044;$0.22;6389443;35044;72
32294;LT SUSPENSION;6389430/65450;$2.28;6389430;65450;0
67810;BRICK W/ BOW 2X2X1 1/3;6387430/67810;$0.29;6387430;67810;72
17865pr0019;CAT, NO. 19;6386642/1348;$4.20;6386642;1348;191
18980;1/2 CIRCLE PLATE 2X6;6386989/18980;$0.18;6386989;18980;1050
27263;TILE 2X2,DEG.90, W/ DEG.45CUT NO. 1;6385605/1134;$0.29;6385605;1134;80
4032a;PLATE 2X2 ROUND;6385485/4032;$0.06;6385485;4032;191
50990b;DISC Ø 80;6385547/51373;$1.49;6385547;51373;15
89679;PANEL 2X1X1, NO. 1;6385238/89679;$0.43;6385238;89679;1
19220;WALKIE-TALKIE;6384892/28924;$0.18;6384892;28924;71
93551pr0002;MINI PALET, NO. 2;6384433/98873;$1.23;6384433;98873;84
79393;TILE 3X3, W/ BOW;6382558/79393;$0.32;6382558;79393;14
30292pr9997;FLAG 3X8, W/ 3.2 SHAFT, NO. 3;6384281/98795;$1.74;6384281;98795;272
36060;MINI WIG, NO. 200;6384189/36060;$0.43;6384189;36060;484
32524;TECHNIC 7M BEAM;6381983/32524;$0.25;6381983;32524;1062
85984;ROOF TILE 1X2X2/3, NO. 30;6383824/83473;$0.27;6383824;83473;80
27965;FLEX TUBE, 21 MODULE, W/ 3.2 HOLE;6381295/27965;$0.40;6381295;27965;0
6179;PLATE 4X4 W. 4 KNOBS;6383728/6179;$0.25;6383728;6179;19
973c37h01pr9998;MINI UPPER PART, NO. 5917;6383433/76382;$1.09;6383433;76382;26
30165;BRICK 2X2 W. BOW AND KNOBS;6383194/30165;$0.17;6383194;30165;1
47755;PLATE 2X4X1 1/3 W. SIDE BOW;6381293/47755;$0.28;6381293;47755;71
56904;RIM NARROW Ø 30/14 W CROSS;6381254/56904;$0.54;6381254;56904;179
51239;FRAME 1X3X3;6381253/51239;$0.35;6381253;51239;71
35700;BOX 2X2, BOTTOM, NO. 1;6383172/59121;$0.29;6383172;59121;14
69729;TILE 2X6;6381248/69729;$0.21;6381248;69729;5
78666;BRICK 1X2, OUTSIDE HALF ARCH, NO. 1;6383091/78666;$0.11;6383091;78666;212
2744;WING 1X6X1 2/3, W/ 4.85 HOLE;6381246/28670;$0.64;6381246;28670;71
32072;TECHNIC ANGULAR WHEEL;6380668/49135;$0.26;6380668;49135;5
98223;BRICK 2X4 W. BOWS;6380673/98223;$1.09;6380673;98223;226
85941;WALL ELEMENT, ROUND 5X4X2;6380658/35313;$0.57;6380658;35313;323
18970;SHELL;6380638/18970;$0.40;6380638;18970;297
24947;SPHERE 2X2X1 1/3 INVERTED;6380635/24947;$0.21;6380635;24947;26
78666;BRICK 1X2, OUTSIDE HALF ARCH, NO. 1;6380628/78666;$0.11;6380628;78666;226
24593;WALL 1/2 CIRCLE, 2X4X2 W/ CUTOUT;6380627/35402;$0.35;6380627;35402;323
43888;COLUMN 1X1X6;6380625/43888;$0.49;6380625;43888;226
13965;BRICK WITH BOW 1X3X3;6380622/13965;$0.18;6380622;13965;226
80545;RIDGED TILE 2X4X4/3/45º, NO. 1;6369819/80545;$0.38;6369819;80545;71
80573;WINDSCREEN 1X14X6, NO. 1;6369024/80573;$8.03;6369024;80573;47
80031;PLATE 10X10, 1/2 CIRCLE, NO. 1;6380619/80031;$1.90;6380619;80031;322
76925;WIG NO. 50;6368473/76925;$0.38;6368473;76925;1
80178;BRICK 2X3, OUTSIDE BOW, RIGHT;6375817/80178;$0.38;6375817;80178;72
